FILENAME,PA,AORKEY
/home/rsiverd/ucd_project/ucd_targets/wise1828/r39526912/SPITZER_I2_39526912_0001_0000_2_clean.fits.fcat[IMGHEADER],-136.665399206033,39526912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r39526912/SPITZER_I2_39526912_0002_0000_2_clean.fits.fcat[IMGHEADER],-136.663858821472,39526912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r39526912/SPITZER_I2_39526912_0003_0000_2_clean.fits.fcat[IMGHEADER],-136.658822667836,39526912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r39526912/SPITZER_I2_39526912_0004_0000_2_clean.fits.fcat[IMGHEADER],-136.659681834357,39526912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r39526912/SPITZER_I2_39526912_0005_0000_2_clean.fits.fcat[IMGHEADER],-136.65892225112,39526912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r39526912/SPITZER_I2_39526912_0006_0000_2_clean.fits.fcat[IMGHEADER],-136.657801001178,39526912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r39526912/SPITZER_I2_39526912_0007_0000_2_clean.fits.fcat[IMGHEADER],-136.660901834366,39526912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r39526912/SPITZER_I2_39526912_0008_0000_2_clean.fits.fcat[IMGHEADER],-136.663885744548,39526912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r39526912/SPITZER_I2_39526912_0009_0000_2_clean.fits.fcat[IMGHEADER],-136.664045744544,39526912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r39526912/SPITZER_I2_39526912_0010_0000_2_clean.fits.fcat[IMGHEADER],-136.665060744517,39526912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r39526912/SPITZER_I2_39526912_0011_0000_2_clean.fits.fcat[IMGHEADER],-136.666776513689,39526912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r39526912/SPITZER_I2_39526912_0012_0000_2_clean.fits.fcat[IMGHEADER],-136.664361667614,39526912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r41027328/SPITZER_I2_41027328_0001_0000_2_clean.fits.fcat[IMGHEADER],78.3938960167143,41027328
/home/rsiverd/ucd_project/ucd_targets/wise1828/r41027328/SPITZER_I2_41027328_0002_0000_2_clean.fits.fcat[IMGHEADER],78.3914717001261,41027328
/home/rsiverd/ucd_project/ucd_targets/wise1828/r41027328/SPITZER_I2_41027328_0003_0000_2_clean.fits.fcat[IMGHEADER],78.3942544575643,41027328
/home/rsiverd/ucd_project/ucd_targets/wise1828/r41027328/SPITZER_I2_41027328_0004_0000_2_clean.fits.fcat[IMGHEADER],78.393461650051,41027328
/home/rsiverd/ucd_project/ucd_targets/wise1828/r41027328/SPITZER_I2_41027328_0005_0000_2_clean.fits.fcat[IMGHEADER],78.3915540227444,41027328
/home/rsiverd/ucd_project/ucd_targets/wise1828/r44584960/SPITZER_I2_44584960_0001_0000_2_clean.fits.fcat[IMGHEADER],-86.4294396591259,44584960
/home/rsiverd/ucd_project/ucd_targets/wise1828/r44584960/SPITZER_I2_44584960_0002_0000_2_clean.fits.fcat[IMGHEADER],-86.4312310354589,44584960
/home/rsiverd/ucd_project/ucd_targets/wise1828/r44584960/SPITZER_I2_44584960_0003_0000_2_clean.fits.fcat[IMGHEADER],-86.4340299815224,44584960
/home/rsiverd/ucd_project/ucd_targets/wise1828/r44584960/SPITZER_I2_44584960_0004_0000_2_clean.fits.fcat[IMGHEADER],-86.4327775353728,44584960
/home/rsiverd/ucd_project/ucd_targets/wise1828/r44584960/SPITZER_I2_44584960_0005_0000_2_clean.fits.fcat[IMGHEADER],-86.4325538073075,44584960
/home/rsiverd/ucd_project/ucd_targets/wise1828/r44586752/SPITZER_I2_44586752_0001_0000_2_clean.fits.fcat[IMGHEADER],88.2759574900584,44586752
/home/rsiverd/ucd_project/ucd_targets/wise1828/r44586752/SPITZER_I2_44586752_0002_0000_2_clean.fits.fcat[IMGHEADER],88.2738048251337,44586752
/home/rsiverd/ucd_project/ucd_targets/wise1828/r44586752/SPITZER_I2_44586752_0003_0000_2_clean.fits.fcat[IMGHEADER],88.2785223624813,44586752
/home/rsiverd/ucd_project/ucd_targets/wise1828/r44586752/SPITZER_I2_44586752_0004_0000_2_clean.fits.fcat[IMGHEADER],88.2781764205334,44586752
/home/rsiverd/ucd_project/ucd_targets/wise1828/r44586752/SPITZER_I2_44586752_0005_0000_2_clean.fits.fcat[IMGHEADER],88.2775459009357,44586752
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46438912/SPITZER_I2_46438912_0001_0000_2_clean.fits.fcat[IMGHEADER],86.3213487987373,46438912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46438912/SPITZER_I2_46438912_0002_0000_2_clean.fits.fcat[IMGHEADER],86.325041413083,46438912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46438912/SPITZER_I2_46438912_0003_0000_2_clean.fits.fcat[IMGHEADER],86.3208476146607,46438912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46438912/SPITZER_I2_46438912_0004_0000_2_clean.fits.fcat[IMGHEADER],86.3294213370775,46438912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46438912/SPITZER_I2_46438912_0005_0000_2_clean.fits.fcat[IMGHEADER],86.3218373308879,46438912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46438912/SPITZER_I2_46438912_0006_0000_2_clean.fits.fcat[IMGHEADER],86.3253094807685,46438912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46438912/SPITZER_I2_46438912_0007_0000_2_clean.fits.fcat[IMGHEADER],86.3210944357035,46438912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46438912/SPITZER_I2_46438912_0008_0000_2_clean.fits.fcat[IMGHEADER],86.3249009049628,46438912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46438912/SPITZER_I2_46438912_0009_0000_2_clean.fits.fcat[IMGHEADER],86.3252618024298,46438912
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46439168/SPITZER_I2_46439168_0001_0000_2_clean.fits.fcat[IMGHEADER],101.616068518538,46439168
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46439168/SPITZER_I2_46439168_0002_0000_2_clean.fits.fcat[IMGHEADER],101.62267027641,46439168
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46439168/SPITZER_I2_46439168_0003_0000_2_clean.fits.fcat[IMGHEADER],101.618023034605,46439168
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46439168/SPITZER_I2_46439168_0004_0000_2_clean.fits.fcat[IMGHEADER],101.627631335914,46439168
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46439168/SPITZER_I2_46439168_0005_0000_2_clean.fits.fcat[IMGHEADER],101.620330786159,46439168
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46439168/SPITZER_I2_46439168_0006_0000_2_clean.fits.fcat[IMGHEADER],101.623595786069,46439168
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46439168/SPITZER_I2_46439168_0007_0000_2_clean.fits.fcat[IMGHEADER],101.618660373286,46439168
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46439168/SPITZER_I2_46439168_0008_0000_2_clean.fits.fcat[IMGHEADER],101.623690419379,46439168
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46439168/SPITZER_I2_46439168_0009_0000_2_clean.fits.fcat[IMGHEADER],101.621316635226,46439168
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651136/SPITZER_I2_46651136_0001_0000_2_clean.fits.fcat[IMGHEADER],-134.983831718061,46651136
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651136/SPITZER_I2_46651136_0002_0000_2_clean.fits.fcat[IMGHEADER],-134.98514121803,46651136
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651136/SPITZER_I2_46651136_0003_0000_2_clean.fits.fcat[IMGHEADER],-134.97102723471,46651136
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651136/SPITZER_I2_46651136_0004_0000_2_clean.fits.fcat[IMGHEADER],-134.979831551509,46651136
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651136/SPITZER_I2_46651136_0005_0000_2_clean.fits.fcat[IMGHEADER],-134.974301551721,46651136
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651136/SPITZER_I2_46651136_0006_0000_2_clean.fits.fcat[IMGHEADER],-134.97654171827,46651136
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651136/SPITZER_I2_46651136_0007_0000_2_clean.fits.fcat[IMGHEADER],-134.977483218229,46651136
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651136/SPITZER_I2_46651136_0008_0000_2_clean.fits.fcat[IMGHEADER],-134.982943524579,46651136
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651136/SPITZER_I2_46651136_0009_0000_2_clean.fits.fcat[IMGHEADER],-134.982526825252,46651136
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651648/SPITZER_I2_46651648_0001_0000_2_clean.fits.fcat[IMGHEADER],-122.419069095234,46651648
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651648/SPITZER_I2_46651648_0002_0000_2_clean.fits.fcat[IMGHEADER],-122.425662761658,46651648
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651648/SPITZER_I2_46651648_0003_0000_2_clean.fits.fcat[IMGHEADER],-122.413078256698,46651648
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651648/SPITZER_I2_46651648_0004_0000_2_clean.fits.fcat[IMGHEADER],-122.423804595097,46651648
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651648/SPITZER_I2_46651648_0005_0000_2_clean.fits.fcat[IMGHEADER],-122.412866762098,46651648
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651648/SPITZER_I2_46651648_0006_0000_2_clean.fits.fcat[IMGHEADER],-122.420046321071,46651648
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651648/SPITZER_I2_46651648_0007_0000_2_clean.fits.fcat[IMGHEADER],-122.414149095349,46651648
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651648/SPITZER_I2_46651648_0008_0000_2_clean.fits.fcat[IMGHEADER],-122.420647450071,46651648
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651648/SPITZER_I2_46651648_0009_0000_2_clean.fits.fcat[IMGHEADER],-122.42113380947,46651648
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46652160/SPITZER_I2_46652160_0001_0000_2_clean.fits.fcat[IMGHEADER],-106.374943410201,46652160
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46652160/SPITZER_I2_46652160_0002_0000_2_clean.fits.fcat[IMGHEADER],-106.378286802558,46652160
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46652160/SPITZER_I2_46652160_0003_0000_2_clean.fits.fcat[IMGHEADER],-106.369402770566,46652160
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46652160/SPITZER_I2_46652160_0004_0000_2_clean.fits.fcat[IMGHEADER],-106.381479909986,46652160
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46652160/SPITZER_I2_46652160_0005_0000_2_clean.fits.fcat[IMGHEADER],-106.371811318882,46652160
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46652160/SPITZER_I2_46652160_0006_0000_2_clean.fits.fcat[IMGHEADER],-106.372982410254,46652160
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46652160/SPITZER_I2_46652160_0007_0000_2_clean.fits.fcat[IMGHEADER],-106.374798254286,46652160
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46652160/SPITZER_I2_46652160_0008_0000_2_clean.fits.fcat[IMGHEADER],-106.379161963859,46652160
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46652160/SPITZER_I2_46652160_0009_0000_2_clean.fits.fcat[IMGHEADER],-106.378977524108,46652160
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655232/SPITZER_I2_46655232_0001_0000_2_clean.fits.fcat[IMGHEADER],-95.9330885677504,46655232
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655232/SPITZER_I2_46655232_0002_0000_2_clean.fits.fcat[IMGHEADER],-95.9349698581056,46655232
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655232/SPITZER_I2_46655232_0003_0000_2_clean.fits.fcat[IMGHEADER],-95.9277745356457,46655232
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655232/SPITZER_I2_46655232_0004_0000_2_clean.fits.fcat[IMGHEADER],-95.939350556779,46655232
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655232/SPITZER_I2_46655232_0005_0000_2_clean.fits.fcat[IMGHEADER],-95.9303275570427,46655232
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655232/SPITZER_I2_46655232_0006_0000_2_clean.fits.fcat[IMGHEADER],-95.9302964710661,46655232
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655232/SPITZER_I2_46655232_0007_0000_2_clean.fits.fcat[IMGHEADER],-95.9306292237175,46655232
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655232/SPITZER_I2_46655232_0008_0000_2_clean.fits.fcat[IMGHEADER],-95.9366942235343,46655232
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655232/SPITZER_I2_46655232_0009_0000_2_clean.fits.fcat[IMGHEADER],-95.9358840626415,46655232
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655744/SPITZER_I2_46655744_0001_0000_2_clean.fits.fcat[IMGHEADER],84.6111836467511,46655744
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655744/SPITZER_I2_46655744_0002_0000_2_clean.fits.fcat[IMGHEADER],84.6124287666731,46655744
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655744/SPITZER_I2_46655744_0003_0000_2_clean.fits.fcat[IMGHEADER],84.6046813033897,46655744
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655744/SPITZER_I2_46655744_0004_0000_2_clean.fits.fcat[IMGHEADER],84.6158900869235,46655744
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655744/SPITZER_I2_46655744_0005_0000_2_clean.fits.fcat[IMGHEADER],84.6128327950535,46655744
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655744/SPITZER_I2_46655744_0006_0000_2_clean.fits.fcat[IMGHEADER],84.6113074128434,46655744
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655744/SPITZER_I2_46655744_0007_0000_2_clean.fits.fcat[IMGHEADER],84.609150630133,46655744
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655744/SPITZER_I2_46655744_0008_0000_2_clean.fits.fcat[IMGHEADER],84.6179461432743,46655744
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655744/SPITZER_I2_46655744_0009_0000_2_clean.fits.fcat[IMGHEADER],84.616278965015,46655744
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656256/SPITZER_I2_46656256_0001_0000_2_clean.fits.fcat[IMGHEADER],106.102260501606,46656256
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656256/SPITZER_I2_46656256_0002_0000_2_clean.fits.fcat[IMGHEADER],106.10634799664,46656256
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656256/SPITZER_I2_46656256_0003_0000_2_clean.fits.fcat[IMGHEADER],106.103015835488,46656256
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656256/SPITZER_I2_46656256_0004_0000_2_clean.fits.fcat[IMGHEADER],106.112206835175,46656256
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656256/SPITZER_I2_46656256_0005_0000_2_clean.fits.fcat[IMGHEADER],106.10787315788,46656256
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656256/SPITZER_I2_46656256_0006_0000_2_clean.fits.fcat[IMGHEADER],106.107887001437,46656256
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656256/SPITZER_I2_46656256_0007_0000_2_clean.fits.fcat[IMGHEADER],106.102530867646,46656256
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656256/SPITZER_I2_46656256_0008_0000_2_clean.fits.fcat[IMGHEADER],106.1079951181,46656256
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656256/SPITZER_I2_46656256_0009_0000_2_clean.fits.fcat[IMGHEADER],106.107539483036,46656256
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656768/SPITZER_I2_46656768_0001_0000_2_clean.fits.fcat[IMGHEADER],124.165468406133,46656768
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656768/SPITZER_I2_46656768_0002_0000_2_clean.fits.fcat[IMGHEADER],124.169459276983,46656768
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656768/SPITZER_I2_46656768_0003_0000_2_clean.fits.fcat[IMGHEADER],124.164660542728,46656768
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656768/SPITZER_I2_46656768_0004_0000_2_clean.fits.fcat[IMGHEADER],124.17116645437,46656768
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656768/SPITZER_I2_46656768_0005_0000_2_clean.fits.fcat[IMGHEADER],124.169936454384,46656768
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656768/SPITZER_I2_46656768_0006_0000_2_clean.fits.fcat[IMGHEADER],124.169411744734,46656768
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656768/SPITZER_I2_46656768_0007_0000_2_clean.fits.fcat[IMGHEADER],124.165084180359,46656768
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656768/SPITZER_I2_46656768_0008_0000_2_clean.fits.fcat[IMGHEADER],124.171654525835,46656768
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656768/SPITZER_I2_46656768_0009_0000_2_clean.fits.fcat[IMGHEADER],124.172991452016,46656768
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657280/SPITZER_I2_46657280_0001_0000_2_clean.fits.fcat[IMGHEADER],-134.951618686776,46657280
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657280/SPITZER_I2_46657280_0002_0000_2_clean.fits.fcat[IMGHEADER],-134.951127557769,46657280
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657280/SPITZER_I2_46657280_0003_0000_2_clean.fits.fcat[IMGHEADER],-134.939499654884,46657280
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657280/SPITZER_I2_46657280_0004_0000_2_clean.fits.fcat[IMGHEADER],-134.948515783609,46657280
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657280/SPITZER_I2_46657280_0005_0000_2_clean.fits.fcat[IMGHEADER],-134.943206428968,46657280
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657280/SPITZER_I2_46657280_0006_0000_2_clean.fits.fcat[IMGHEADER],-134.944535052582,46657280
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657280/SPITZER_I2_46657280_0007_0000_2_clean.fits.fcat[IMGHEADER],-134.947476885745,46657280
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657280/SPITZER_I2_46657280_0008_0000_2_clean.fits.fcat[IMGHEADER],-134.952144385706,46657280
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657280/SPITZER_I2_46657280_0009_0000_2_clean.fits.fcat[IMGHEADER],-134.949982982222,46657280
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657792/SPITZER_I2_46657792_0001_0000_3_clean.fits.fcat[IMGHEADER],-115.878991624898,46657792
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657792/SPITZER_I2_46657792_0002_0000_3_clean.fits.fcat[IMGHEADER],-115.882550791454,46657792
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657792/SPITZER_I2_46657792_0003_0000_3_clean.fits.fcat[IMGHEADER],-115.872752125074,46657792
